dn,P,u,v,w
7.3592e+05,15.738,0.3701,0.055897,0.024247
7.3592e+05,15.75,0.3635,0.058522,0.024999
7.3592e+05,15.762,0.40052,0.05364,0.022458
7.3592e+05,15.75,0.40448,0.067271,0.0227
7.3592e+05,15.768,0.40547,0.082881,0.021854
7.3592e+05,15.774,0.42267,0.06527,0.024419
7.3592e+05,15.78,0.43003,0.0012746,0.034523
7.3592e+05,15.786,0.43216,0.066049,0.023805
7.3592e+05,15.786,0.4121,0.080264,0.020097
7.3592e+05,15.774,0.40316,0.10682,0.01498
7.3592e+05,15.774,0.42933,0.07148,0.035736
7.3592e+05,15.792,0.42886,0.014777,0.028481
7.3592e+05,15.798,0.432,0.043221,0.026684
7.3592e+05,15.792,0.40243,0.053463,0.030541
7.3592e+05,15.81,0.43976,0.030234,0.025954
7.3592e+05,15.81,0.42838,0.038489,0.031524
7.3592e+05,15.798,0.42168,0.013872,0.027186
7.3592e+05,15.804,0.45518,0.047651,0.02564
7.3592e+05,15.804,0.43499,0.042204,0.017794
7.3592e+05,15.81,0.42561,0.04587,0.022433
7.3592e+05,15.81,0.43762,0.042108,0.0078921
7.3592e+05,15.817,0.44543,0.048769,0.01324
7.3592e+05,15.817,0.43498,0.046634,0.024818
7.3592e+05,15.804,0.45407,0.049453,0.03361
7.3592e+05,15.792,0.44325,0.039388,0.031129
7.3592e+05,15.804,0.43591,0.021055,0.029779
7.3592e+05,15.804,0.41272,0.019788,0.02483
7.3592e+05,15.804,0.41126,0.010483,0.024757
7.3592e+05,15.817,0.40035,0.00040618,0.024307
7.3592e+05,15.804,0.40246,0.0097271,0.0083846
7.3592e+05,15.792,0.40169,0.0071078,0.0013453
7.3592e+05,15.786,0.40768,0.020621,0.0066117
7.3592e+05,15.798,0.40789,0.051109,0.0027255
7.3592e+05,15.768,0.38852,-0.0028572,0.0018075
7.3592e+05,15.798,0.38757,0.0043703,0.0027703
7.3592e+05,15.774,0.37921,0.023689,0.0054616
7.3592e+05,15.768,0.36886,0.001903,0.007012
7.3592e+05,15.762,0.36495,-0.011749,0.0058592
7.3592e+05,15.75,0.36103,-0.025404,0.0047275
7.3592e+05,15.768,0.35216,-0.045481,0.0054501
7.3592e+05,15.756,0.36303,-0.0017651,0.0017702
7.3592e+05,15.75,0.3503,-0.017132,-0.005737
7.3592e+05,15.744,0.34331,-0.04183,-0.0029327
7.3592e+05,15.744,0.34504,-0.015922,0.0040551
7.3592e+05,15.744,0.32067,-0.013111,0.012066
7.3592e+05,15.731,0.32537,-0.041613,0.0083516
7.3592e+05,15.738,0.31883,-0.043479,0.0010916
7.3592e+05,15.707,0.3114,-0.018371,0.00069079
7.3592e+05,15.701,0.31448,-0.049454,0.01096
7.3592e+05,15.695,0.29697,-0.047033,0.015244
7.3592e+05,15.707,0.29857,-0.063674,0.017434
7.3592e+05,15.695,0.3125,-0.076751,-0.0029116
7.3592e+05,15.671,0.29717,-0.063719,-0.0036387
7.3592e+05,15.689,0.24486,-0.068638,-0.0036577
7.3592e+05,15.677,0.24889,-0.073329,0.00055617
7.3592e+05,15.653,0.26654,-0.073535,-0.0037547
7.3592e+05,15.659,0.24343,-0.082544,-0.011552
7.3592e+05,15.646,0.23224,-0.071146,-0.017133
7.3592e+05,15.628,0.23199,-0.078708,-0.011043
7.3592e+05,15.628,0.22408,-0.070173,-0.013459
7.3592e+05,15.604,0.20381,-0.05819,-0.01539
7.3592e+05,15.616,0.19259,-0.059791,-0.017811
7.3592e+05,15.598,0.18298,-0.036743,-0.022426
7.3592e+05,15.61,0.16231,-0.043703,-0.032188
7.3592e+05,15.598,0.15588,-0.064182,-0.038174
7.3592e+05,15.574,0.14623,-0.058763,-0.046628
7.3592e+05,15.555,0.15895,-0.065421,-0.050049
7.3592e+05,15.549,0.15057,-0.073654,-0.056227
7.3592e+05,15.574,0.11028,-0.058311,-0.057973
7.3592e+05,15.543,0.09508,-0.063921,-0.059388
7.3592e+05,15.543,0.099734,-0.075719,-0.047945
7.3592e+05,15.537,0.11673,-0.092545,-0.050982
7.3592e+05,15.525,0.10281,-0.093247,-0.054398
7.3592e+05,15.513,0.098536,-0.090817,-0.056595
7.3592e+05,15.495,0.085122,-0.09316,-0.051909
7.3592e+05,15.501,0.081652,-0.090215,-0.050091
7.3592e+05,15.482,0.066961,-0.086762,-0.050583
7.3592e+05,15.476,0.054,-0.071702,-0.052392
7.3592e+05,15.458,0.066644,-0.091258,-0.050445
7.3592e+05,15.47,0.041611,-0.097523,-0.047726
7.3592e+05,15.458,0.029668,-0.098084,-0.043868
7.3592e+05,15.446,0.018037,-0.102,-0.045824
7.3592e+05,15.422,0.0034317,-0.10915,-0.043594
7.3592e+05,15.428,0.0021253,-0.093278,-0.041238
7.3592e+05,15.428,0.0069127,-0.10434,-0.04178
7.3592e+05,15.397,-0.020577,-0.099383,-0.037903
7.3592e+05,15.416,-0.031122,-0.10239,-0.02867
7.3592e+05,15.397,-0.030853,-0.097886,-0.027848
7.3592e+05,15.403,-0.041235,-0.096851,-0.029742
7.3592e+05,15.391,-0.063772,-0.087707,-0.028612
7.3592e+05,15.379,-0.062616,-0.090549,-0.030547
7.3592e+05,15.367,-0.073283,-0.094023,-0.034179
7.3592e+05,15.355,-0.078743,-0.086458,-0.034271
7.3592e+05,15.373,-0.082355,-0.078106,-0.034411
7.3592e+05,15.367,-0.095047,-0.088911,-0.031732
7.3592e+05,15.355,-0.10082,-0.08805,-0.03058
7.3592e+05,15.355,-0.11396,-0.090311,-0.029109
7.3592e+05,15.343,-0.1154,-0.068991,-0.027553
7.3592e+05,15.367,-0.13196,-0.07603,-0.026827
7.3592e+05,15.343,-0.14958,-0.087889,-0.022961
7.3592e+05,15.331,-0.13153,-0.071443,-0.021929
7.3592e+05,15.318,-0.1338,-0.07132,-0.022851
7.3592e+05,15.324,-0.14563,-0.084,-0.019176
7.3592e+05,15.324,-0.1591,-0.070068,-0.016942
7.3592e+05,15.324,-0.16133,-0.069928,-0.016861
7.3592e+05,15.331,-0.16827,-0.076161,-0.012496
7.3592e+05,15.324,-0.16544,-0.059679,-0.010854
7.3592e+05,15.331,-0.16737,-0.055052,-0.0098405
7.3592e+05,15.318,-0.16977,-0.049527,-0.010815
7.3592e+05,15.318,-0.1733,-0.054295,-0.013623
7.3592e+05,15.324,-0.17564,-0.054192,-0.016536
7.3592e+05,15.324,-0.17068,-0.043303,-0.020854
7.3592e+05,15.3,-0.18421,-0.069864,-0.016999
7.3592e+05,15.343,-0.18172,-0.057877,-0.017256
7.3592e+05,15.306,-0.17477,-0.03308,-0.014776
7.3592e+05,15.318,-0.15986,-0.039826,-0.013309
7.3592e+05,15.337,-0.15631,-0.030631,-0.016534
7.3592e+05,15.312,-0.17802,-0.030144,-0.010664
7.3592e+05,15.349,-0.16778,-0.031222,-0.011066
7.3592e+05,15.324,-0.17054,-0.019345,-0.0080243
7.3592e+05,15.337,-0.16487,-0.024599,-0.0042219
7.3592e+05,15.337,-0.16218,-0.0081638,-0.0063993
7.3592e+05,15.337,-0.1577,-0.036753,-0.0084196
7.3592e+05,15.331,-0.15891,-0.0066076,-0.016543
7.3592e+05,15.331,-0.17321,-0.019258,-0.018926
7.3592e+05,15.331,-0.15491,0.0071105,-0.015704
7.3592e+05,15.349,-0.15772,-0.0017266,-0.016597
7.3592e+05,15.373,-0.1585,0.0055294,-0.013559
7.3592e+05,15.373,-0.14906,0.0063074,-0.013942
7.3592e+05,15.367,-0.13799,0.02635,-0.014297
7.3592e+05,15.367,-0.11665,0.0038904,-0.018267
7.3592e+05,15.361,-0.12338,0.0097099,-0.015979
7.3592e+05,15.379,-0.11854,0.021582,-0.01411
7.3592e+05,15.367,-0.14067,0.063419,-0.014735
7.3592e+05,15.373,-0.12554,0.043565,-0.009602
7.3592e+05,15.397,-0.12125,0.046433,-0.0077243
7.3592e+05,15.391,-0.11596,0.059597,-0.0077023
7.3592e+05,15.403,-0.11164,0.057097,-0.0079055
7.3592e+05,15.416,-0.099319,0.066663,-0.0061388
7.3592e+05,15.416,-0.092648,0.058639,-0.0065448
7.3592e+05,15.44,-0.09245,0.068482,-0.0053239
7.3592e+05,15.446,-0.076426,0.066644,-0.0058796
7.3592e+05,15.452,-0.073319,0.064593,-0.0030274
7.3592e+05,15.458,-0.061991,0.073788,-0.003082
7.3592e+05,15.44,-0.052342,0.084389,-0.0019618
7.3592e+05,15.458,-0.04315,0.080709,-0.0022787
7.3592e+05,15.482,-0.036308,0.082543,-0.0023334
7.3592e+05,15.464,-0.027729,0.090503,-0.0011502
7.3592e+05,15.495,-0.024813,0.10152,-0.00074894
7.3592e+05,15.495,-0.0048472,0.090394,0.00068323
7.3592e+05,15.507,-0.0028602,0.10106,0.00011298
7.3592e+05,15.519,0.0088441,0.10926,0.0014608
7.3592e+05,15.519,0.023138,0.1163,0.0058287
7.3592e+05,15.537,0.030463,0.10421,0.0054215
7.3592e+05,15.531,0.038218,0.11404,0.0058979
7.3592e+05,15.549,0.052389,0.12658,0.0075793
7.3592e+05,15.561,0.046457,0.1175,0.0081468
7.3592e+05,15.561,0.05971,0.1145,0.0072594
7.3592e+05,15.574,0.064043,0.12718,0.0088002
7.3592e+05,15.592,0.081491,0.11391,0.012708
7.3592e+05,15.604,0.074715,0.11972,0.011751
7.3592e+05,15.61,0.097257,0.13042,0.01363
7.3592e+05,15.616,0.10685,0.14103,0.01421
7.3592e+05,15.634,0.11243,0.1283,0.0099483
7.3592e+05,15.616,0.12782,0.13815,0.0096648
7.3592e+05,15.628,0.13408,0.13103,0.010635
7.3592e+05,15.646,0.14946,0.13327,0.010155
7.3592e+05,15.653,0.1638,0.14049,0.0097869
7.3592e+05,15.665,0.17511,0.13659,0.013045
7.3592e+05,15.677,0.18905,0.13925,0.016566
7.3592e+05,15.665,0.17734,0.14829,0.022423
7.3592e+05,15.695,0.19735,0.15464,0.025221
7.3592e+05,15.695,0.19297,0.15708,0.027145
7.3592e+05,15.689,0.20181,0.15438,0.025358
7.3592e+05,15.713,0.21474,0.15993,0.023912
7.3592e+05,15.713,0.21975,0.16099,0.023101
7.3592e+05,15.738,0.23816,0.15796,0.029651
7.3592e+05,15.725,0.23585,0.16349,0.028698
7.3592e+05,15.725,0.23994,0.17174,0.029028
7.3592e+05,15.738,0.24736,0.1901,0.028715
7.3592e+05,15.756,0.25265,0.18258,0.030707
7.3592e+05,15.756,0.25982,0.1792,0.02386
7.3592e+05,15.744,0.22537,0.1786,0.021716
7.3592e+05,15.78,0.26993,0.16619,0.018911
7.3592e+05,15.78,0.29596,0.17405,0.018983
7.3592e+05,15.786,0.2799,0.18346,0.020632
7.3592e+05,15.798,0.28431,0.17343,0.017563
7.3592e+05,15.786,0.29837,0.18591,0.02232
7.3592e+05,15.792,0.32647,0.19684,0.019525
7.3592e+05,15.798,0.3098,0.17021,0.013391
7.3592e+05,15.817,0.33967,0.1645,0.0083603
7.3592e+05,15.792,0.32441,0.15473,0.0046258
7.3592e+05,15.81,0.33572,0.18129,0.0095295
7.3592e+05,15.804,0.33236,0.18852,0.015558
7.3592e+05,15.798,0.34444,0.16654,0.0035676
7.3592e+05,15.81,0.35008,0.19396,0.0052862
7.3592e+05,15.823,0.38002,0.18715,0.0092405
7.3592e+05,15.804,0.34583,0.17255,0.012734
7.3592e+05,15.823,0.36824,0.16472,0.024431
7.3592e+05,15.823,0.35283,0.16681,0.032904
7.3592e+05,15.817,0.37978,0.15445,0.034708
7.3592e+05,15.823,0.36864,0.1486,0.023189
7.3592e+05,15.829,0.3552,0.14612,0.0066306
7.3592e+05,15.823,0.35816,0.13647,-0.016421
7.3592e+05,15.829,0.37804,0.14497,-0.0065342
7.3592e+05,15.829,0.36456,0.13051,-0.0052516
7.3592e+05,15.829,0.37599,0.1179,-0.018986
7.3592e+05,15.841,0.39953,0.14,-0.0017788
7.3592e+05,15.835,0.40421,0.12789,0.0092552
7.3592e+05,15.81,0.41896,0.12876,0.011841
7.3592e+05,15.81,0.38794,0.12092,0.0015323
7.3592e+05,15.817,0.39787,0.11872,0.019908
7.3592e+05,15.804,0.3838,0.1192,0.01336
7.3592e+05,15.817,0.39459,0.13362,0.023968
7.3592e+05,15.823,0.39673,0.12586,0.025954
7.3592e+05,15.817,0.38913,0.11505,0.031534
7.3592e+05,15.81,0.40928,0.10408,0.026202
7.3592e+05,15.798,0.42096,0.10033,0.019622
7.3592e+05,15.792,0.40692,0.096582,0.029038
7.3592e+05,15.798,0.41402,0.098474,0.022331
7.3592e+05,15.792,0.40136,0.10064,0.016848
7.3592e+05,15.792,0.38333,0.066842,0.01284
7.3592e+05,15.792,0.39756,0.091435,0.019612
7.3592e+05,15.774,0.39783,0.095894,0.019664
7.3592e+05,15.774,0.39195,0.069445,0.014205
7.3592e+05,15.75,0.37509,0.10794,0.023898
7.3592e+05,15.762,0.40347,0.076667,0.028731
7.3592e+05,15.75,0.39995,0.085931,0.018657
7.3592e+05,15.731,0.39964,0.07485,0.0095485
7.3592e+05,15.75,0.41289,0.043573,0.0119
7.3592e+05,15.768,0.37626,0.047551,0.014441
7.3592e+05,15.738,0.40113,0.053721,0.0074705
7.3592e+05,15.738,0.39451,0.059541,0.0022332
7.3592e+05,15.731,0.39244,0.041274,0.0040566
7.3592e+05,15.707,0.40184,0.047441,0.0024634
7.3592e+05,15.713,0.37943,0.031323,0.00048868
7.3592e+05,15.713,0.39309,0.043854,0.014102
7.3592e+05,15.701,0.36622,0.042281,0.022016
7.3592e+05,15.683,0.35317,0.032345,0.019444
7.3592e+05,15.689,0.36057,0.014892,0.020698
7.3592e+05,15.671,0.36943,0.027337,0.020087
7.3592e+05,15.677,0.34941,0.041549,0.015327
7.3592e+05,15.653,0.36186,-0.018289,0.016754
7.3592e+05,15.665,0.35849,0.0074259,0.016601
7.3592e+05,15.646,0.35911,-0.0033337,0.007616
7.3592e+05,15.646,0.37408,0.012796,0.0052314
7.3592e+05,15.646,0.34353,0.0029956,0.0029786
7.3592e+05,15.634,0.35715,0.001265,0.0075356
7.3592e+05,15.622,0.31476,0.01367,0.0098251
7.3592e+05,15.616,0.32766,-0.011291,0.0083444
7.3592e+05,15.616,0.32209,-0.026629,0.012158
7.3592e+05,15.592,0.31184,-0.033173,0.011768
7.3592e+05,15.592,0.31004,-0.046936,0.013768
7.3592e+05,15.586,0.28242,-0.035862,0.014594
7.3592e+05,15.58,0.2983,-0.032347,0.015219
7.3592e+05,15.574,0.28442,-0.040461,0.013699
7.3592e+05,15.567,0.28466,-0.040495,0.0077036
7.3592e+05,15.555,0.28644,-0.066241,-0.0080464
7.3592e+05,15.555,0.26268,-0.056711,-0.0050717
7.3592e+05,15.537,0.25217,-0.054752,-0.0085091
7.3592e+05,15.519,0.25527,-0.051374,-0.013418
7.3592e+05,15.549,0.24147,-0.042005,-0.01304
7.3592e+05,15.537,0.23961,-0.055802,-0.0099995
7.3592e+05,15.507,0.23715,-0.060153,-0.011056
7.3592e+05,15.501,0.2276,-0.068548,-0.0093376
7.3592e+05,15.507,0.23216,-0.066566,-0.0081815
7.3592e+05,15.507,0.22498,-0.072851,-0.0063847
7.3592e+05,15.489,0.22623,-0.065726,-0.0044195
7.3592e+05,15.495,0.21714,-0.067415,-0.0037537
7.3592e+05,15.489,0.19443,-0.078132,-0.0014769
7.3592e+05,15.476,0.20583,-0.081954,-0.00098779
7.3592e+05,15.458,0.19254,-0.091859,0.0026809
7.3592e+05,15.464,0.19031,-0.091725,0.0025966
7.3592e+05,15.47,0.19384,-0.087051,-0.00035573
7.3592e+05,15.458,0.16885,-0.086935,-0.0032767
7.3592e+05,15.464,0.1724,-0.089904,-0.007096
7.3592e+05,15.452,0.17582,-0.08517,-0.007058
7.3592e+05,15.428,0.16287,-0.090651,-0.0054214
7.3592e+05,15.44,0.15905,-0.092146,-0.0015234
7.3592e+05,15.434,0.14572,-0.10962,0.0034209
7.3592e+05,15.422,0.16443,-0.10496,0.0019375
7.3592e+05,15.44,0.146,-0.097542,0.0031458
7.3592e+05,15.428,0.14568,-0.10959,0.0044201
7.3592e+05,15.434,0.13834,-0.10512,0.0040719
7.3592e+05,15.422,0.13191,-0.10259,-0.0002018
7.3592e+05,15.422,0.12935,-0.10687,0.0018273
7.3592e+05,15.41,0.13985,-0.10347,0.002079
7.3592e+05,15.422,0.14299,-0.11082,0.0023616
7.3592e+05,15.416,0.14832,-0.10304,0.0043506
7.3592e+05,15.416,0.13916,-0.091735,0.0037837
7.3592e+05,15.416,0.14317,-0.085744,0.0017907
7.3592e+05,15.41,0.1373,-0.087204,0.00061748
7.3592e+05,15.397,0.13561,-0.093398,-0.00030146
7.3592e+05,15.422,0.14753,-0.088264,0.00099491
7.3592e+05,15.422,0.10038,-0.084626,-0.0036618
7.3592e+05,15.416,0.10937,-0.076915,-0.016574
7.3592e+05,15.41,0.093594,-0.062922,-0.015425
7.3592e+05,15.416,0.13024,-0.051573,-0.016315
7.3592e+05,15.428,0.12617,-0.059904,-0.017332
7.3592e+05,15.403,0.12458,-0.050831,-0.019542
7.3592e+05,15.41,0.11959,-0.054206,-0.023678
7.3592e+05,15.416,0.12973,-0.044448,-0.026443
7.3592e+05,15.416,0.13276,-0.056428,-0.031157
7.3592e+05,15.434,0.14369,-0.030834,-0.029045
7.3592e+05,15.422,0.13231,-0.037806,-0.024422
7.3592e+05,15.428,0.13744,-0.06365,-0.012849
7.3592e+05,15.428,0.11673,-0.043079,-0.012949
7.3592e+05,15.44,0.13735,-0.045238,-0.01613
7.3592e+05,15.428,0.12063,-0.052307,-0.012661
7.3592e+05,15.434,0.11286,-0.044588,-0.0080701
7.3592e+05,15.428,0.083166,-0.03878,-0.0082737
7.3592e+05,15.446,0.12028,-0.033802,-0.0089247
7.3592e+05,15.446,0.11079,-0.023824,-0.014402
7.3592e+05,15.458,0.11571,-0.017361,-0.015253
7.3592e+05,15.446,0.12414,-0.013819,-0.018934
7.3592e+05,15.464,0.12747,-0.016719,-0.016784
7.3592e+05,15.47,0.1366,-0.020417,-0.015394
7.3592e+05,15.47,0.12623,-0.0062768,-0.014871
7.3592e+05,15.482,0.15084,-0.0077649,-0.015869
7.3592e+05,15.489,0.13372,-0.00087461,-0.014572
7.3592e+05,15.458,0.14735,-0.0048539,-0.014014
7.3592e+05,15.495,0.13359,-0.00087381,-0.011575
7.3592e+05,15.476,0.13805,-0.0011446,-0.011393
7.3592e+05,15.482,0.13711,0.00070189,-0.0074283
7.3592e+05,15.482,0.15404,0.0014629,-0.0037361
7.3592e+05,15.507,0.16491,0.011569,-0.0022767
7.3592e+05,15.507,0.11658,0.024749,0.0038517
7.3592e+05,15.507,0.16074,0.026152,0.00062561
7.3592e+05,15.537,0.13984,0.029206,0.00081239
7.3592e+05,15.525,0.16647,0.025347,0.0018519
7.3592e+05,15.537,0.15869,0.036151,-0.00037906
7.3592e+05,15.531,0.17251,0.034424,-0.00084448
7.3592e+05,15.525,0.181,0.042414,0.00056353
7.3592e+05,15.543,0.1728,0.0433,0.0052517
7.3592e+05,15.537,0.19025,0.043139,0.0059413
7.3592e+05,15.543,0.18469,0.055987,0.0078575
7.3592e+05,15.549,0.20693,0.057844,0.0037439
7.3592e+05,15.555,0.20942,0.062172,0.0038905
7.3592e+05,15.561,0.20319,0.054063,0.0015552
7.3592e+05,15.574,0.22464,0.067563,0.0015443
7.3592e+05,15.58,0.22601,0.076861,0.0037149
7.3592e+05,15.586,0.22997,0.09051,0.0040574
7.3592e+05,15.586,0.22954,0.074003,0.00081202
7.3592e+05,15.604,0.2621,0.10422,0.0064799
7.3592e+05,15.61,0.27256,0.1076,0.0079275
7.3592e+05,15.604,0.2555,0.10684,0.0072725
7.3592e+05,15.598,0.26294,0.1209,-0.0012277
7.3592e+05,15.61,0.29101,0.12416,-0.0031313
7.3592e+05,15.61,0.28953,0.13334,-0.0090398
7.3592e+05,15.628,0.29457,0.12133,-0.0070456
7.3592e+05,15.61,0.27031,0.14153,-0.022606
7.3592e+05,15.64,0.3052,0.16517,-0.030908
7.3592e+05,15.64,0.31364,0.1502,-0.027876
7.3592e+05,15.646,0.3083,0.1228,-0.03653
7.3592e+05,15.646,0.30737,0.15089,-0.065124
7.3592e+05,15.653,0.28354,0.19234,-0.075124
7.3592e+05,15.634,0.28991,0.18184,-0.068134
7.3592e+05,15.646,0.30143,0.1593,-0.061181
7.3592e+05,15.64,0.2754,0.16252,-0.070049
7.3592e+05,15.653,0.26829,0.16055,-0.062332
7.3592e+05,15.646,0.26334,0.14304,-0.051851
7.3592e+05,15.665,0.30552,0.13473,-0.039449
7.3592e+05,15.659,0.28204,0.14216,-0.02317
7.3592e+05,15.665,0.27377,0.1179,-0.044911
7.3592e+05,15.671,0.28597,0.15812,-0.044743
7.3592e+05,15.671,0.28543,0.15783,-0.029756
7.3592e+05,15.665,0.29341,0.15686,-0.028488
7.3592e+05,15.665,0.29747,0.13567,-0.038731
7.3592e+05,15.683,0.30303,0.12273,-0.039732
7.3592e+05,15.683,0.3149,0.13108,-0.04416
7.3592e+05,15.671,0.30867,0.12733,-0.039449
7.3592e+05,15.659,0.3081,0.1413,-0.038242
7.3592e+05,15.665,0.30199,0.13759,-0.03653
7.3592e+05,15.659,0.30188,0.1299,-0.033658
7.3592e+05,15.671,0.29687,0.12667,-0.0369
7.3592e+05,15.665,0.31389,0.11427,-0.031437
7.3592e+05,15.671,0.31829,0.12054,-0.01917
7.3592e+05,15.671,0.32712,0.12214,-0.012805
7.3592e+05,15.683,0.31376,0.10771,-0.014516
7.3592e+05,15.646,0.31897,0.10663,-0.023337
7.3592e+05,15.665,0.32653,0.10765,-0.032039
7.3592e+05,15.665,0.33085,0.10292,-0.034933
7.3592e+05,15.646,0.32725,0.10138,-0.037093
7.3592e+05,15.659,0.31853,0.1042,-0.039398
7.3592e+05,15.659,0.30585,0.092261,-0.03103
7.3592e+05,15.671,0.29506,0.097564,-0.010366
7.3592e+05,15.646,0.30908,0.081801,-0.0029958
7.3592e+05,15.653,0.28978,0.08661,-0.0067016
7.3592e+05,15.646,0.29793,0.078086,-0.010479
7.3592e+05,15.646,0.29971,0.069021,-0.012499
7.3592e+05,15.646,0.29136,0.065469,-0.01086
7.3592e+05,15.653,0.28226,0.06377,-0.010236
7.3592e+05,15.634,0.27106,0.04918,-0.009801
7.3592e+05,15.622,0.27651,0.048323,-0.001582
7.3592e+05,15.616,0.30418,0.051507,0.0065561
7.3592e+05,15.628,0.23934,0.02495,0.006795
7.3592e+05,15.622,0.24765,0.028485,0.0061462
7.3592e+05,15.61,0.23037,0.036286,0.0014886
7.3592e+05,15.604,0.22145,0.049673,-0.024788
7.3592e+05,15.598,0.24751,0.057532,-0.025683
7.3592e+05,15.586,0.24269,0.063157,-0.019815
7.3592e+05,15.61,0.25535,0.060966,-0.014332
7.3592e+05,15.58,0.23794,0.049091,-0.023135
7.3592e+05,15.567,0.22335,0.05592,-0.029658
7.3592e+05,15.574,0.23317,0.050308,-0.025317
7.3592e+05,15.567,0.22484,0.057642,-0.030583
7.3592e+05,15.555,0.2324,0.047729,-0.032375
7.3592e+05,15.561,0.22727,0.036777,-0.032661
7.3592e+05,15.543,0.21943,0.03008,-0.03702
7.3592e+05,15.549,0.21473,0.031308,-0.041206
7.3592e+05,15.531,0.20836,0.010938,-0.04655
7.3592e+05,15.525,0.21495,0.00058324,-0.047295
7.3592e+05,15.513,0.20771,0.00192,-0.043586
7.3592e+05,15.513,0.20252,0.013988,-0.041776
7.3592e+05,15.519,0.20507,-0.010133,-0.040681
7.3592e+05,15.489,0.20162,-0.0072126,-0.039825
7.3592e+05,15.495,0.2007,-0.013033,-0.036848
7.3592e+05,15.482,0.19416,-0.008121,-0.034122
7.3592e+05,15.476,0.18137,-0.019093,-0.033609
7.3592e+05,15.47,0.17875,-0.018032,-0.033719
7.3592e+05,15.489,0.17673,-0.021072,-0.032786
7.3592e+05,15.464,0.16877,-0.025559,-0.031082
7.3592e+05,15.458,0.17317,-0.022675,-0.035925
7.3592e+05,15.446,0.14369,-0.035404,-0.036009
7.3592e+05,15.428,0.16013,-0.038183,-0.036333
7.3592e+05,15.428,0.14596,-0.035544,-0.036919
7.3592e+05,15.422,0.1495,-0.049303,-0.034625
7.3592e+05,15.416,0.14293,-0.051266,-0.041857
7.3592e+05,15.422,0.13233,-0.049318,-0.043291
7.3592e+05,15.41,0.12643,-0.058536,-0.04537
7.3592e+05,15.391,0.12168,-0.041933,-0.045802
7.3592e+05,15.385,0.10707,-0.07479,-0.049728
7.3592e+05,15.379,0.11331,-0.084899,-0.041274
7.3592e+05,15.379,0.091596,-0.090825,-0.036783
7.3592e+05,15.361,0.12276,-0.094733,-0.03372
7.3592e+05,15.367,0.085269,-0.10202,-0.030616
7.3592e+05,15.361,0.09326,-0.10285,-0.028375
7.3592e+05,15.343,0.088669,-0.10248,-0.024507
7.3592e+05,15.361,0.081383,-0.10339,-0.023667
7.3592e+05,15.355,0.084847,-0.10634,-0.025487
7.3592e+05,15.343,0.064215,-0.10423,-0.02404
7.3592e+05,15.337,0.072629,-0.10075,-0.02697
7.3592e+05,15.331,0.068501,-0.10909,-0.027783
7.3592e+05,15.306,0.06355,-0.11551,-0.026658
7.3592e+05,15.318,0.054345,-0.14022,-0.028906
7.3592e+05,15.306,0.021272,-0.11927,-0.024091
7.3592e+05,15.312,0.057008,-0.13361,-0.028114
7.3592e+05,15.306,0.056976,-0.13354,-0.026115
7.3592e+05,15.294,0.043685,-0.14346,-0.023919
7.3592e+05,15.288,0.044237,-0.13449,-0.02326
7.3592e+05,15.306,0.053531,-0.13831,-0.026989
7.3592e+05,15.294,0.049749,-0.11146,-0.023054
7.3592e+05,15.276,-0.04684,-0.1261,-0.017542
7.3592e+05,15.288,0.060109,-0.14858,-0.027502
7.3592e+05,15.27,0.02299,-0.17188,-0.024966
7.3592e+05,15.27,0.044876,-0.14625,-0.024797
7.3592e+05,15.258,0.044816,-0.14606,-0.019801
7.3592e+05,15.276,0.050469,-0.14904,-0.018614
7.3592e+05,15.276,0.047885,-0.15317,-0.013482
7.3592e+05,15.27,0.047289,-0.14157,-0.015941
7.3592e+05,15.27,0.034925,-0.15856,-0.010403
7.3592e+05,15.27,0.039561,-0.15668,-0.012436
7.3592e+05,15.27,0.032727,-0.15863,-0.015424
7.3592e+05,15.252,0.046768,-0.15061,-0.0186
7.3592e+05,15.258,0.045598,-0.15559,-0.021422
7.3592e+05,15.276,0.04643,-0.16257,-0.015134
7.3592e+05,15.264,0.046673,-0.15799,-0.012308
7.3592e+05,15.27,0.058745,-0.13768,-0.013922
7.3592e+05,15.264,0.051088,-0.16072,-0.018154
7.3592e+05,15.252,0.050021,-0.13519,-0.021153
7.3592e+05,15.282,0.056214,-0.14967,-0.014508
7.3592e+05,15.282,0.073384,-0.14895,-0.016258
7.3592e+05,15.276,0.053834,-0.15177,-0.014461
7.3592e+05,15.258,0.072583,-0.14707,-0.015341
7.3592e+05,15.288,0.08405,-0.15091,-0.015986
7.3592e+05,15.288,0.092888,-0.1307,-0.013488
7.3592e+05,15.3,0.089971,-0.14177,-0.014181
7.3592e+05,15.288,0.08218,-0.13632,-0.012535
7.3592e+05,15.282,0.084536,-0.13418,-0.011558
7.3592e+05,15.288,0.099471,-0.10032,-0.0052571
7.3592e+05,15.294,0.093529,-0.10938,-0.0051494
7.3592e+05,15.306,0.10257,-0.10765,-0.0039542
7.3592e+05,15.324,0.10375,-0.11806,-0.0046099
7.3592e+05,15.324,0.1143,-0.10702,-0.0046338
7.3592e+05,15.337,0.099304,-0.089596,-0.0075651
7.3592e+05,15.318,0.12746,-0.078761,-0.010914
7.3592e+05,15.343,0.11775,-0.084055,-0.012124
7.3592e+05,15.379,0.1298,-0.078955,-0.013831
7.3592e+05,15.355,0.13696,-0.080308,-0.015554
